source,target
Animal,Earliest_known_life_forms
Animal,LUCA
Animal,Endogenous_viral_element
Animal,Fosmid
Animal,Integrative_and_conjugative_element
Animal,Phagemid
Animal,Plasmid
Animal,Prion
Sun,Charon_(moon)
Sun,Nix_(moon)
Sun,Hydra_(moon)
Sun,Kerberos_(moon)
Sun,Styx_(moon)
Sun,Hi%CA%BBiaka_(moon)
Earth,Phys.org
Earth,American_Museum_of_Natural_History
Earth,Proc_Natl_Acad_Sci_U_S_A
Earth,Carl_Zimmer
Earth,The_New_York_Times
Earth,Astrobiology_(journal)
Earth,Nature_Geoscience
Bird,Religion_in_Ancient_Rome
Bird,Augur
Bird,Religious_symbolism
Bird,Jonah
Bird,Common_peacock
Bird,Mesopotamian_goddess
Bird,Inanna
Bird,Ancient_Canaanite_religion
Animal,Fungal_prion
Animal,Protocell
Animal,Coacervate
Animal,Proteinoid
Animal,Model_lipid_bilayer
Sun,Namaka_(moon)
Sun,Makemake_(dwarf_planet)
Sun,Lists_of_comets
Sun,List_of_possible_dwarf_planets
Sun,List_of_gravitationally_rounded_objects_of_the_Solar_System
Sun,List_of_minor_planets
Earth,Excite
Earth,Mindspark_Interactive_Network
Earth,Associated_Press
Earth,University_of_Wisconsin%E2%80%93Madison
Earth,Proceedings_of_the_National_Academy_of_Sciences_of_the_United_States_of_America
Earth,Monthly_Notices_of_the_Royal_Astronomical_Society
Earth,Robert_Krulwich
Bird,Asherah
Bird,Aphrodite
Bird,Ancient_Greece
Bird,Athena
Bird,Athens
Animal,Jeewanu
Animal,Sulphobes
Animal,Ribozyme
Animal,Spiegelman%27s_Monster
Animal,Tandem_repeat
Animal,Transposable_element
Animal,Retroposons
Animal,Transpoviron
Sun,List_of_natural_satellites
Sun,Solar_System_model
Sun,List_of_Solar_System_objects
Sun,List_of_Solar_System_objects_by_size
Sun,Timeline_of_discovery_of_Solar_System_planets_and_their_moons
Sun,List_of_interstellar_and_circumstellar_molecules
Sun,Small_Solar_System_body
Earth,Carleton_University
Earth,National_Ocean_Service
Earth,Emily_Klein
Earth,National_Geographic
Earth,Astronomy_(magazine)
Earth,Caleb_Scharf
Earth,Scientific_American
Bird,Little_owl
Bird,Owl_of_Athena
Bird,Tiles
Bird,Qajar_dynasty
Bird,Cave_painting
Bird,Roc_(mythology)
Animal,Wikidata
Animal,Animal_Diversity_Web
Animal,Encyclopedia_of_Life
Animal,EPPO_Code
Sun,Damocloid
Sun,Meteoroid
Sun,Minor_planet
Sun,Meanings_of_minor_planet_names
Sun,Minor-planet_moon
Sun,Planetesimal
Earth,Nature_(journal)
Earth,Space.com
Earth,Roy_M._Harrison
Earth,BBC_Bitesize
Earth,BBC
Bird,M%C4%81ori_people
Bird,Poukai
Bird,Peacock_Throne
Bird,Mughal_era
Bird,History_of_Iran
Bird,John_James_Audubon
Bird,List_of_North_American_birds
Animal,Fauna_Europaea
Animal,Fossilworks
Animal,Global_Biodiversity_Information_Facility
Animal,INaturalist
Animal,Integrated_Taxonomic_Information_System
Animal,World_Register_of_Marine_Species
Sun,List_of_Mercury-crossing_minor_planets
Sun,List_of_Venus-crossing_minor_planets
Sun,2013_ND15
Sun,Near-Earth_object
Sun,List_of_Earth-crossing_minor_planets
Sun,Earth_trojan
Earth,National_Geographic_Society
Earth,IPCC
Earth,Iberdrola
Earth,European_Environment_Agency
Earth,European_Union
Earth,Leaf_Group
Earth,World_Nuclear_Association
Earth,Dennis_Overbye
Earth,Charles_H._Kahn
Earth,Aurora
Bird,National_Audubon_Society
Bird,Homer
Bird,Nightingale
Bird,Odyssey
Bird,Catullus
Animal,ZooBank
Animal,Animal
Sun,List_of_Mars-crossing_minor_planets
Sun,Mars_trojan
Sun,Asteroid
Sun,2_Pallas
Sun,3_Juno
Sun,4_Vesta
Earth,Template_talk:Earth
Earth,Earth
Earth,Arctic_Ocean
Earth,Atlantic_Ocean
Earth,Indian_Ocean
Bird,Old_World_sparrow
Bird,Catullus_2
Bird,Samuel_Taylor_Coleridge
Bird,The_Rime_of_the_Ancient_Mariner
Bird,Albatross_(metaphor)
Bird,Vulture_fund
Bird,Witchcraft
Bird,Hoopoe
Sun,Active_asteroid
Sun,List_of_minor_planets:_1%E2%80%931000
Sun,Asteroid_family
Earth,Pacific_Ocean
Earth,Southern_Ocean
Earth,Extremes_on_Earth
Earth,Geologic_record
Bird,Ancient_Egypt
Bird,Persia
Bird,Scandinavia
Bird,Heraldry
Bird,Eagle_(heraldry)
Bird,Coats_of_arms
Sun,List_of_exceptional_asteroids
Earth,Geophysics
Earth,Structure_of_Earth
Earth,Climate_change
Earth,Natural_environment
Bird,Birds_in_music
Sun,Kirkwood_gap
Sun,List_of_Jupiter-crossing_minor_planets
Earth,Ecology
Earth,History_of_life
Earth,Nature
Earth,Cartography
Sun,Jupiter_trojan
Sun,Centaur_(minor_planet)
Sun,List_of_Saturn-crossing_minor_planets
Sun,List_of_Uranus-crossing_minor_planets
Sun,2011_QF99
Earth,Digital_mapping
Earth,Satellite_imagery
Earth,Virtual_globe
Earth,World_map
Earth,List_of_sovereign_states
Bird,Antonio_Vivaldi
Bird,Olivier_Messiaen
Bird,Beethoven
Bird,Ottorino_Respighi
Bird,Beatrice_Harrison
Sun,List_of_Neptune-crossing_minor_planets
Sun,Cis-Neptunian_object
Earth,Earth_Day
Earth,World_economy
Earth,Human_history
Earth,Time_zone
Earth,Planetary_science
Bird,David_Rothenberg
Bird,Bird_conservation
Bird,Late_Quaternary_prehistoric_birds
Bird,List_of_extinct_birds
Bird,Raptor_conservation
Bird,California_condor
Sun,Neptune_trojan
Sun,Trans-Neptunian_object
Sun,Classical_Kuiper_belt_object
Sun,Plutino
Sun,Detached_object
Sun,Sednoid
Sun,Ring_system
Sun,Rings_of_Rhea
Earth,Geology_of_solar_terrestrial_planets
Earth,Location_of_Earth
Earth,Book:Earth
Earth,Template_talk:Earth%27s_location
Earth,Local_Interstellar_Cloud
Earth,Local_Bubble
Earth,Gould_Belt
Bird,Barn_swallow
Bird,European_starling
Bird,Melanesia
Bird,Polynesia
Bird,Micronesia
Bird,Threatened_species
Bird,BirdLife_International
Bird,IUCN
Sun,Rings_of_Chariklo
Sun,List_of_hypothetical_Solar_System_objects
Sun,Five-planet_Nice_model
Sun,Nemesis_(hypothetical_star)
Sun,Phaeton_(hypothetical_planet)
Sun,Planet_Nine
Sun,Planet_V
Sun,Subsatellite
Sun,Theia_(planet)
Earth,Satellite_galaxies_of_the_Milky_Way
Earth,Local_Group
Earth,Local_Sheet
Bird,Habitat_destruction
Bird,Bird-skyscraper_collisions
Bird,Long-line_fishing
Bird,Bycatch
Bird,Oil_spill
Bird,Invasive_species
Bird,Conservation_biology
Bird,In-situ_conservation
Bird,Ecological_restoration
Sun,Tyche_(hypothetical_planet)
Sun,Vulcan_(hypothetical_planet)
Sun,Vulcanoid
Sun,Space_exploration
Sun,Outline_of_space_exploration
Sun,Discovery_and_exploration_of_the_Solar_System
Sun,Historical_models_of_the_Solar_System
Sun,Space_probe
Earth,Virgo_Supercluster
Earth,Laniakea_Supercluster
Earth,Observable_universe
Earth,Universe
Bird,Ex-situ_conservation
Bird,Norfolk_parakeet
Bird,Animal_track
Bird,Avian_sleep
Bird,Bat
Bird,Glossary_of_bird_terms
Bird,Ornithology
Bird,Paleocene_dinosaurs
Bird,Lynx_Edicions
Sun,Timeline_of_Solar_System_exploration
Sun,List_of_Solar_System_probes
Sun,Human_spaceflight
Sun,Space_station
Sun,List_of_crewed_spacecraft
Sun,Exploration_of_Mercury
Sun,Observations_and_explorations_of_Venus
Earth,Cosmic_View
Earth,To_the_Moon_and_Beyond
Earth,Cosmic_Zoom
Earth,Powers_of_Ten_(film)
Earth,Cosmic_Voyage
Earth,Cosmic_Eye
Earth,History_of_the_center_of_the_Universe
Earth,Order_of_magnitude
Bird,Systema_Naturae
Bird,Zoological_Journal_of_the_Linnean_Society
Sun,Exploration_of_the_Moon
Sun,Lunar_resources
Sun,Exploration_of_Mars
Sun,Asteroid_mining
Sun,List_of_missions_to_comets
Earth,Template_talk:Nature
Earth,Space
Earth,Time
Earth,Energy
Bird,Kevin_Padian
Bird,Philip_J._Currie
Bird,Academic_Press
Bird,Pascal_Godefroit
Bird,Science_(journal)
Bird,Gregory_S._Paul
Sun,Exploration_of_Jupiter
Sun,Exploration_of_Saturn
Sun,Exploration_of_Uranus
Sun,Exploration_of_Neptune
Sun,Exploration_of_Pluto
Earth,Matter
Earth,Particle
Earth,Chemical_element
Earth,Meteorology
Earth,Cloud
Earth,Rain
Bird,Nature_(journal)
Bird,James_Clements
Bird,The_Clements_Checklist_of_Birds_of_the_World
Bird,Cornell_University_Press
Bird,Biology_Letters
Bird,Joel_Cracraft
Bird,Jon_Edward_Ahlquist
Sun,Deep_space_exploration
Sun,Space_colonization
Sun,Accretion_(astrophysics)
Sun,Accretion_disk
Sun,Circumplanetary_disk
Sun,Circumstellar_disc
Sun,Circumstellar_envelope
Sun,Coatlicue_(star)
Earth,Snow
Earth,Sunlight
Earth,Wind
Earth,Field_(physics)
Earth,Radiation
Earth,Wilderness
Earth,Biological_organisation
Bird,Ernst_W._Mayr
Bird,Helm_Identification_Guides
Bird,Stanford_University
Bird,Paul_Ehrlich
Bird,Biochemical_Journal
Bird,The_American_Naturalist
Bird,Condor_(journal)
Sun,Cosmic_dust
Sun,Debris_disk
Sun,Detached_Objects
Sun,Disrupted_planet
Sun,Exoplanetary_Circumstellar_Environments_and_Disk_Explorer
Sun,Exozodiacal_dust
Sun,Extraterrestrial_materials
Sun,Sample-return_mission
Earth,Biology
Earth,Astrobiology
Earth,Organism
Earth,Flora
Earth,Plant
Bird,Proceedings_of_the_Royal_Society_B
Bird,Wayback_Machine
Bird,Journal_of_Avian_Biology
Bird,David_Attenborough
Bird,The_Life_of_Birds
Bird,The_Science_of_Nature
Sun,Extraterrestrial_sample_curation
Sun,Giant-impact_hypothesis
Sun,Hills_Cloud
Sun,Interplanetary_dust_cloud
Sun,Interplanetary_space
Sun,Interstellar_cloud
Sun,Interstellar_dust
Sun,Nebular_hypothesis
Earth,Fauna
Earth,Animal
Earth,Protist
Bird,Emu_(journal)
Bird,Handbook_of_the_Birds_of_the_World
Bird,Behavioral_Ecology_and_Sociobiology
Bird,Evolution_(journal)
Bird,Journal_of_Zoology
Bird,Oikos_(journal)
Bird,Oecologia
Sun,Planetary_migration
Sun,Planetary_system
Sun,Protoplanetary_disk
Sun,Rubble_pile
Sun,Outline_of_the_Solar_System
Sun,Satellite_galaxies_of_the_Milky_Way
Sun,Local_Group
Sun,Local_Sheet
Sun,Virgo_Supercluster
Earth,Prokaryote
Earth,Archaea
Earth,Bacteria
Earth,Virus
Earth,Template_talk:Solar_System
Bird,"Annual_Review_of_Ecology,_Evolution,_and_Systematics"
Bird,American_Zoologist
Bird,Hematophagy
Bird,Oxford_University_Press
Bird,Ibis_(journal)
Bird,T._%26_A._D._Poyser
Bird,Journal_of_Animal_Ecology
Bird,The_Stationery_Office
Sun,Laniakea_Supercluster
Sun,Observable_universe
Sun,Universe
Sun,Template_talk:Star
Sun,Bok_globule
Sun,Young_stellar_object
Sun,Pre-main-sequence_star
Sun,Be_star
Sun,T_Tauri_star
Earth,Mercury_(planet)
Earth,Venus
Earth,Moons_of_Mars
Earth,Ceres_(dwarf_planet)
Earth,Asteroid_belt
Earth,Jupiter
Earth,Moons_of_Jupiter
Bird,Martin_P._Nilsson
Bird,Encyclopedia_of_Life
Bird,The_Auk
Bird,The_Wilson_Bulletin
Bird,Template_talk:Birds
Bird,Outline_of_birds
Bird,Anatomy
Bird,Egg
Bird,Bird_intelligence
Bird,Lek_mating
Sun,FU_Orionis_star
Sun,Herbig%E2%80%93Haro_object
Sun,Hayashi_track
Sun,Henyey_track
Sun,Red-giant_branch
Sun,Super-AGB_star
Earth,Rings_of_Jupiter
Earth,Saturn
Earth,Moons_of_Saturn
Earth,Rings_of_Saturn
Earth,Uranus
Earth,Moons_of_Uranus
Earth,Rings_of_Uranus
Earth,Neptune
Earth,Moons_of_Neptune
Bird,Seabird_breeding_behavior
Bird,Bird_hybrid
Bird,Origin_of_avian_flight
Bird,Omnivoropterygidae
Bird,Chaoyangiformes
Bird,Patagopterygiformes
Bird,Ambiortiformes
Bird,Songlingornithiformes
Bird,Ichthyornithes
Bird,Lithornithidae
Sun,Blue_loop
Sun,Protoplanetary_nebula
Sun,PG_1159_star
Sun,Dredge-up
Sun,IR_star
Sun,Instability_strip
Sun,Luminous_blue_variable
Sun,Blue_straggler
Earth,Rings_of_Neptune
Earth,Moons_of_Pluto
Bird,Gastornithiformes
Bird,Human_uses_of_birds
Bird,Bird_ringing
Bird,Ornithomancy
Bird,Bird_collections
Bird,Big_year
Bird,Waterfowl_hunting
Bird,Cockfight
Sun,Stellar_population
Sun,Superluminous_supernova
Sun,Early-type_star
Sun,Late-type_star
Sun,O-type_main-sequence_star
Sun,B-type_main-sequence_star
Sun,A-type_main-sequence_star
Earth,Haumea
Earth,Moons_of_Haumea
Earth,Makemake
Earth,2015_(136472)_1
Earth,Kuiper_belt
Earth,Eris_(dwarf_planet)
Earth,Dysnomia_(moon)
Bird,Pheasantry
Bird,Oology
Bird,List_of_bird_genera
Bird,List_of_recently_extinct_bird_species
Bird,List_of_Late_Quaternary_prehistoric_bird_species
Bird,List_of_individual_birds
Bird,List_of_fictional_birds
Bird,Struthionidae
Sun,F-type_main-sequence_star
Sun,K-type_main-sequence_star
Sun,Brown_dwarf
Sun,Wolf%E2%80%93Rayet_star
Sun,OB_star
Sun,Subdwarf
Sun,Subdwarf_O_star
Earth,Scattered_disc
Earth,Hills_cloud
Earth,Oort_cloud
Earth,Giant_planet
Earth,Phobos_(moon)
Bird,Rheidae
Bird,Fowl
Bird,Anatinae
Bird,Mergini
Sun,Subdwarf_B_star
Sun,Giant_star
Sun,Blue_giant
Sun,Yellow_giant
Sun,Bright_giant
Sun,Supergiant_star
Earth,Deimos_(moon)
Earth,Ganymede_(moon)
Earth,Callisto_(moon)
Earth,Io_(moon)
Earth,Europa_(moon)
Earth,Titan_(moon)
Bird,Oxyurini
Bird,Swan
Bird,Goose
Bird,Whistling_duck
Bird,Freckled_duck
Bird,Tadorninae
Sun,Blue_supergiant_star
Sun,Red_supergiant_star
Sun,Yellow_supergiant_star
Sun,Hypergiant
Sun,Yellow_hypergiant
Earth,Rhea_(moon)
Earth,Iapetus_(moon)
Earth,Dione_(moon)
Earth,Tethys_(moon)
Earth,Enceladus
Earth,Mimas_(moon)
Earth,Hyperion_(moon)
Bird,Horned_screamer
Bird,Chauna
Bird,Anseranatidae
Bird,Anatalavis
Bird,Magpie_goose
Bird,Landfowl
Bird,Gamebirds
Bird,Cracinae
Sun,Carbon_star
Sun,S-type_star
Sun,CN_star
Sun,CH_star
Sun,Chemically_peculiar_star
Sun,Am_star
Sun,Ap_and_Bp_stars
Sun,Mercury-manganese_star
Earth,Phoebe_(moon)
Earth,Titania_(moon)
Earth,Oberon_(moon)
Earth,Umbriel_(moon)
Earth,Ariel_(moon)
Earth,Miranda_(moon)
Earth,Triton_(moon)
Bird,Oreophasinae
Bird,Penelopinae
Bird,Megapodidae
Bird,Aepypodius
Bird,Alectura
Bird,Eulipoa
Bird,Leipoa
Bird,Macrocephalon
Bird,Megapodius
Bird,Talegalla
Sun,Helium-weak_star
Sun,Barium_star
Sun,Extreme_helium_star
Sun,Lambda_Bo%C3%B6tis_star
Sun,Lead_star
Sun,Technetium_star
Earth,Proteus_(moon)
Earth,Nereid_(moon)
Earth,Nix_(moon)
Earth,Hydra_(moon)
Earth,Kerberos_(moon)
Bird,Numididae
Bird,Vulturine_guineafowl
Bird,Agelastes
Bird,Guttera
Bird,Numida
Bird,Odontophoridae
Bird,Callipepla
Bird,Colinus
Bird,Cyrtonyx
Sun,Be_star
Sun,Shell_star
Sun,B(e)_star
Sun,Compact_star
Sun,Helium_planet
Sun,Neutron_star
Sun,Radio-quiet_neutron_star
Sun,Pulsar
Earth,Styx_(moon)
Earth,Hi%CA%BBiaka_(moon)
Earth,Namaka_(moon)
Earth,Makemake_(dwarf_planet)
Earth,Lists_of_comets
Earth,List_of_possible_dwarf_planets
Bird,Dactylortyx
Bird,Dendrortyx
Bird,Odontophorus
Bird,Oreortyx
Bird,Philortyx
Bird,Rhynchortyx
Bird,Meleagridinae
Bird,Perdicinae
Sun,Binary_pulsar
Sun,X-ray_pulsar
Sun,Magnetar
Sun,Stellar_black_hole
Sun,X-ray_binary
Sun,X-ray_burster
Earth,List_of_gravitationally_rounded_objects_of_the_Solar_System
Earth,List_of_minor_planets
Earth,List_of_natural_satellites
Earth,Solar_System_model
Earth,List_of_Solar_System_objects
Earth,List_of_Solar_System_objects_by_size
Bird,Phasianinae
Bird,Columbea
Bird,Columbimorphae
Bird,Mesite
Bird,Grebe
Bird,Passerea
Sun,Soft_gamma_repeater
Sun,Hypothetical_star
Sun,Blue_dwarf_(red-dwarf_stage)
Sun,Green_star_(astronomy)
Sun,Exotic_star
Earth,Timeline_of_discovery_of_Solar_System_planets_and_their_moons
Earth,List_of_interstellar_and_circumstellar_molecules
Earth,Small_Solar_System_body
Earth,Damocloid
Earth,Meteoroid
Earth,Minor_planet
Bird,Otidimorphae
Bird,Turaco
Sun,Boson_star
Sun,Electroweak_star
Sun,Strange_star
Sun,Preon_star
Sun,Planck_star
Sun,Dark_star_(dark_matter)
Earth,Meanings_of_minor_planet_names
Earth,Minor-planet_moon
Earth,List_of_Mercury-crossing_minor_planets
Earth,List_of_Venus-crossing_minor_planets
Earth,2013_ND15
Bird,Bustard
Bird,Strisores
Bird,Steatornithiformes
Bird,Podargiformes
Bird,Opisthocomidae
Bird,Cursorimorphae
Sun,Dark-energy_star
Sun,Quark_star
Sun,Q_star
Sun,Black_star_(semiclassical_gravity)
Earth,List_of_Earth-crossing_minor_planets
Earth,List_of_Mars-crossing_minor_planets
Earth,Mars_trojan
Earth,Asteroid
Earth,2_Pallas
Earth,3_Juno
Earth,4_Vesta
Earth,Active_asteroid
Earth,List_of_minor_planets:_1%E2%80%931000
Bird,Phaethontimorphae
Bird,Tropicbird
Bird,Stork
Bird,Parrot
Bird,Mousebird
Bird,Trogon
Bird,Cuckoo_roller
Sun,Gravastar
Sun,Frozen_star_(hypothetical_star)
Earth,Asteroid_family
Earth,List_of_exceptional_asteroids
Earth,Kirkwood_gap
Bird,Template_talk:Chordata
Sun,Quasi-star
Sun,Thorne%E2%80%93%C5%BBytkow_object
Sun,Iron_star
Sun,Blitzar
Earth,List_of_Jupiter-crossing_minor_planets
Earth,Jupiter_trojan
Earth,Centaur_(minor_planet)
Bird,Bilateria
Bird,Deuterostome
Bird,Cephalochordate
Bird,Lancelet
Bird,Olfactores
Sun,White_hole
Sun,Deuterium_fusion
Earth,List_of_Saturn-crossing_minor_planets
Earth,List_of_Uranus-crossing_minor_planets
Earth,2011_QF99
Earth,List_of_Neptune-crossing_minor_planets
Earth,Cis-Neptunian_object
Bird,Tunicate
Bird,Ascidiacea
Bird,Larvacea
Bird,Thaliacea
Bird,Cyclostomata
Sun,Lithium_burning
Sun,Alpha_process
Earth,Neptune_trojan
Bird,Hagfish
Bird,Hyperoartia
Bird,Gnathostomata
Bird,Chondrichthyes
Bird,Euteleostomi
Bird,Actinopterygii
Sun,Carbon-burning_process
Sun,Neon-burning_process
Sun,Oxygen-burning_process
Sun,Silicon-burning_process
Sun,S-process
Sun,R-process
Earth,Trans-Neptunian_object
Earth,Classical_Kuiper_belt_object
Earth,Plutino
Earth,Detached_object
Earth,Sednoid
Earth,Ring_system
Earth,Rings_of_Rhea
Bird,Sarcopterygii
Bird,Actinistia
Bird,Rhipidistia
Bird,Lungfish
Bird,Tetrapod
Sun,Fusor_(astronomy)
Sun,Nova
Sun,Symbiotic_nova
Sun,Nova_remnant
Sun,Luminous_red_nova
Sun,Stellar_structure
Sun,Stellar_core
Earth,Rings_of_Chariklo
Earth,List_of_hypothetical_Solar_System_objects
Earth,Five-planet_Nice_model
Bird,Amphibian
Bird,Amniote
Bird,Sauria
Bird,Lepidosauria
Bird,Rhynchocephalia
Sun,Microturbulence
Sun,Solar-like_oscillations
Sun,Starspot
Sun,Stellar_wind
Sun,Stellar-wind_bubble
Sun,Bipolar_outflow
Earth,Nemesis_(hypothetical_star)
Earth,Phaeton_(hypothetical_planet)
Earth,Planet_Nine
Earth,Planet_V
Earth,Subsatellite
Earth,Tyche_(hypothetical_planet)
Earth,Vulcan_(hypothetical_planet)
Bird,Squamata
Bird,Archelosauria
Bird,Template_talk:Maniraptora
Bird,Elopteryx
Bird,Kakuru
Bird,Yaverlandia
Bird,Alvarezsauroidea
Sun,Asteroseismology
Sun,Eddington_luminosity
Sun,Stellar_designations_and_names
Sun,Stellar_dynamics
Sun,Stellar_kinematics
Earth,Vulcanoid
Earth,Space_exploration
Earth,Outline_of_space_exploration
Earth,Discovery_and_exploration_of_the_Solar_System
Earth,Astronomy
Earth,Historical_models_of_the_Solar_System
Earth,Space_probe
Earth,Timeline_of_Solar_System_exploration
Bird,Aorun
Bird,Bannykus
Bird,Haplocheirus
Sun,Stellar_mass
Sun,Stellar_rotation
Sun,Starlight
Sun,Variable_star
Sun,Photometric_system
Sun,Color%E2%80%93color_diagram
Sun,Star_system
Earth,List_of_Solar_System_probes
Earth,Human_spaceflight
Earth,Space_station
Earth,List_of_crewed_spacecraft
Earth,Exploration_of_Mercury
Earth,Observations_and_explorations_of_Venus
Earth,Exploration_of_the_Moon
Earth,Lunar_resources
Bird,Shishugounykus
Bird,Tugulusaurus
Bird,Xiyunykus
Bird,Alnashetri
Bird,Alvarezsaurus
Sun,Binary_star
Sun,Contact_binary
Sun,Common_envelope
Sun,Eclipsing_binary
Sun,Symbiotic_binary
Sun,Star_cluster
Sun,Open_cluster
Earth,Exploration_of_Mars
Earth,Asteroid_mining
Earth,List_of_missions_to_comets
Earth,Exploration_of_Jupiter
Earth,Exploration_of_Saturn
Earth,Exploration_of_Uranus
Earth,Exploration_of_Neptune
Bird,Achillesaurus
Bird,Bradycneme
Bird,Heptasteornis
Bird,Patagonykinae
Bird,Bonapartenykus
Bird,Patagonykus
Bird,Parvicursorinae
Bird,Kol_ghuva
Sun,Globular_cluster
Sun,Super_star_cluster
Sun,Pole_star
Sun,Circumpolar_star
Sun,Constellation
Sun,Asterism_(astronomy)
Sun,Magnitude_(astronomy)
Sun,Extinction_(astronomy)
Sun,Photographic_magnitude
Earth,Exploration_of_Pluto
Earth,Deep_space_exploration
Earth,Space_colonization
Earth,Accretion_disk
Earth,Circumplanetary_disk
Earth,Circumstellar_disc
Bird,Nemegtonykus
Bird,Parvicursor
Bird,Qiupanykus
Bird,Trierarchuncus
Bird,Ceratonykini
Bird,Albinykus
Bird,Ceratonykus
Bird,Xixianykus
Sun,Radial_velocity
Sun,Proper_motion
Sun,Stellar_parallax
Sun,Photometric-standard_star
Sun,Lists_of_stars
Sun,List_of_proper_names_of_stars
Sun,List_of_Arabic_star_names
Sun,Chinese_star_names
Sun,List_of_star_extremes
Earth,Circumstellar_envelope
Earth,Coatlicue_(star)
Earth,Debris_disk
Earth,Detached_Objects
Earth,Disrupted_planet
Earth,Exoplanetary_Circumstellar_Environments_and_Disk_Explorer
Bird,Mononykini
Bird,Albertonykus
Bird,Linhenykus
Bird,Mononykus
Bird,Shuvuuia
Bird,Therizinosauria
Bird,Eshanosaurus
Sun,List_of_most_massive_stars
Sun,List_of_hottest_stars
Sun,List_of_coolest_stars
Sun,List_of_largest_stars
Sun,List_of_smallest_stars
Sun,Historical_brightest_stars
Sun,List_of_most_luminous_stars
Earth,Exozodiacal_dust
Earth,Extraterrestrial_materials
Earth,Sample-return_mission
Earth,Extraterrestrial_sample_curation
Earth,Gravitational_collapse
Bird,Falcarius
Bird,Jianchangosaurus
Bird,Lingyuanosaurus
